# entry       : 41656 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1973 
# author      : B.I.Fursov 
# institute   : 4RUSFEI 
# reference   : (J,JEL,17,257,1973) 
# facility    : {'x4code': 'VDG'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.36190E+00      3.43000E-03      1.92150E+03      0.00000E+00
      1.45660E+00      3.43000E-03      1.94000E+03      0.00000E+00
      1.56910E+00      3.43000E-03      1.95380E+03      0.00000E+00
      1.65790E+00      3.43000E-03      1.96920E+03      0.00000E+00
      1.77630E+00      3.43000E-03      1.96920E+03      0.00000E+00
      1.85920E+00      3.43000E-03      1.97850E+03      0.00000E+00
      1.95390E+00      3.43000E-03      1.97540E+03      0.00000E+00
      2.08410E+00      3.43000E-03      1.98920E+03      0.00000E+00
      2.16700E+00      3.43000E-03      1.99850E+03      0.00000E+00
      2.27350E+00      3.43000E-03      1.98150E+03      0.00000E+00
      2.37420E+00      3.43000E-03      1.96770E+03      0.00000E+00
      2.46890E+00      3.43000E-03      1.94620E+03      0.00000E+00
      2.57540E+00      3.43000E-03      1.93080E+03      0.00000E+00
      2.67610E+00      3.43000E-03      1.91380E+03      0.00000E+00
      2.76490E+00      3.43000E-03      1.90150E+03      0.00000E+00
      2.86550E+00      3.43000E-03      1.89690E+03      0.00000E+00
      2.97210E+00      3.43000E-03      1.88770E+03      0.00000E+00
      3.07860E+00      3.43000E-03      1.86770E+03      0.00000E+00
      3.17930E+00      3.43000E-03      1.85850E+03      0.00000E+00
      3.27990E+00      3.43000E-03      1.84620E+03      0.00000E+00
      3.39240E+00      3.43000E-03      1.84460E+03      0.00000E+00
      3.77120E+00      3.43000E-03      1.80920E+03      0.00000E+00
      3.96660E+00      3.43000E-03      1.77690E+03      0.00000E+00
      4.16780E+00      3.43000E-03      1.76920E+03      0.00000E+00
      4.36910E+00      3.43000E-03      1.74310E+03      0.00000E+00
      4.55850E+00      3.43000E-03      1.72920E+03      0.00000E+00
      4.75980E+00      3.43000E-03      1.71230E+03      0.00000E+00
      4.97290E+00      3.43000E-03      1.70460E+03      0.00000E+00
      5.16830E+00      3.43000E-03      1.71080E+03      0.00000E+00
      5.36950E+00      3.43000E-03      1.72000E+03      0.00000E+00
      5.55300E+00      3.43000E-03      1.72770E+03      0.00000E+00
      5.76020E+00      3.43000E-03      1.76770E+03      0.00000E+00
      5.95560E+00      3.43000E-03      1.86620E+03      0.00000E+00
      6.19830E+00      3.43000E-03      2.10770E+03      0.00000E+00
      6.42910E+00      3.43000E-03      2.20770E+03      0.00000E+00
      6.67180E+00      3.43000E-03      2.25230E+03      0.00000E+00
      6.93230E+00      3.43000E-03      2.30160E+03      0.00000E+00
      7.18680E+00      3.43000E-03      2.35230E+03      0.00000E+00
      7.44140E+00      3.43000E-03      2.39390E+03      0.00000E+00
